Source,Target,Weight,Type
Т.П.Кирияк,С.Г.Домашнев,1,directed
Т.П.Кирияк,И.Ф.Янковичдемириево,1,directed
Т.П.Кирияк,ЕкатеринаII,1,directed
Я.П.Козельский,С.П.Крашенинников,1,directed
Я.П.Козельский,Н.И.Панин,1,directed
Я.П.Козельский,ЕкатеринаII,1,directed
Г.С.Винский,А.К.Лобысевич,1,directed
Г.С.Винский,Н.М.Карамзин,1,directed
Г.С.Винский,ЕкатеринаII,1,directed
Р.Чернявский,Г.Р.Державин,1,directed
Н.Р.Судовщиков,В.В.Капнист,1,directed
Н.Р.Судовщиков,ЕкатеринаII,1,directed
Н.Р.Судовщиков,А.М.Ченыхаев,1,directed
Н.Р.Судовщиков,А.И.Клушин,1,directed
Н.Р.Судовщиков,В.С.Раевский,1,directed
Н.Р.Судовщиков,А.С.Яковлев,1,directed
И.К.Россохин,А.Л.Леонтьев,1,directed
И.К.Россохин,Ф.И.Миллер,1,directed
И.К.Россохин,М.В.Ломоносов,1,directed
Д.В.Ефимьев,ЕкатеринаII,1,directed
А.Т.Болотов,ЕкатеринаII,1,directed
А.Т.Болотов,Н.И.Новиков,1,directed
А.Т.Болотов,М.М.Херасков,1,directed
А.Т.Болотов,Н.М.Карамзин,1,directed
А.Т.Болотов,Е.И.Костров,1,directed
А.Т.Болотов,Ф.П.Ключарев,1,directed
А.Т.Болотов,Г.Р.Державин,1,directed
А.Т.Болотов,И.С.Захаров,1,directed
А.И.Клушин,А.Т.Болотов,1,directed
А.И.Клушин,А.И.Бухарский,1,directed
А.И.Клушин,А.Крылов,1,directed
А.И.Клушин,П.А.Плавильщиков,1,directed
А.И.Клушин,И.Г.Рахманинов,1,directed
А.И.Клушин,И.И.Бецкой,1,directed
А.И.Клушин,И.И.Завалишин,1,directed
А.И.Клушин,Н.М.Карамзин,1,directed
А.И.Клушин,Д.П.Горчаков,1,directed
А.И.Клушин,Е.Р.Дашкова,1,directed
А.И.Клушин,П.С.Потемкин,1,directed
А.И.Клушин,ЕкатеринаII,1,directed
А.И.Клушин,В.В.Капнист,1,directed
Е.П.Татищева,А.Ф.Малиновский,1,directed
М.Комаров,М.Неелов,1,directed
М.Комаров,А.П.Назарьев,1,directed
Б.А.Волков,М.В.Ломоносов,1,directed
Б.А.Волков,Я.Я.Штелин,1,directed
Б.А.Волков,А.Я.Поленов,1,directed
Ф.Я.Козельский,В.И.Крамаренков,1,directed
Ф.Я.Козельский,Я.П.Козельский,1,directed
Ф.Я.Козельский,В.И.Лукин,1,directed
Ф.Я.Козельский,ЕкатеринаII,1,directed
Ф.Я.Козельский,А.Д.Кантемир,1,directed
Ф.Я.Козельский,Н.Н.Поповский,1,directed
Ф.Я.Козельский,В.В.Капнист,1,directed
Н.А.Хлюстин,П.Белавин,1,directed
Н.А.Хлюстин,В.С.Подшивалов,1,directed
Г.В.Козицкий,Н.Н.Мотонис,1,directed
Г.В.Козицкий,М.В.Ломоносов,1,directed
Г.В.Козицкий,ЕкатеринаII,1,directed
Г.В.Козицкий,И.Е.Глебовский,1,directed
Н.С.Смирнов,С.Е.Десницкий,1,directed
Н.С.Смирнов,А.Н.Радищев,1,directed
Н.С.Смирнов,Г.Р.Державин,1,directed
И.Г.Бакмейстер,О.П.Козодавлев,1,directed
Б.В.Голицын,Н.М.Карамзин,1,directed
И.П.Степанов,А.А.Витовтов,1,directed
И.П.Степанов,ЕкатеринаII,1,directed
Ф.А.Загорский,А.Ф.Севастьянов,1,directed
М.М.Вышеславцев,М.В.Ломоносов,1,directed
М.М.Вышеславцев,Г.Р.Державин,1,directed
М.М.Вышеславцев,Е.И.Костров,1,directed
М.М.Вышеславцев,Н.М.Карамзин,1,directed
М.М.Вышеславцев,Ф.П.Ключарев,1,directed
А.М.Ченыхаев,И.В.Нехачин,1,directed
А.М.Ченыхаев,Н.Р.Судовщиков,1,directed
Я.И.Благодаров,И.Г.Рахманинов,1,directed
Я.И.Благодаров,ЕкатеринаII,1,directed
Я.И.Благодаров,Н.Казаринов,1,directed
С.И.Глебов,В.И.Лукин,1,directed
С.И.Глебов,Б.Е.Ельчанинов,1,directed
М.В.Ломоносов,Н.И.Новиков,1,directed
М.В.Ломоносов,М.И.Веревкин,1,directed
М.В.Ломоносов,И.И.Лепехин,1,directed
М.В.Ломоносов,В.К.Тредиаковский,1,directed
М.В.Ломоносов,В.Е.Адодуров,1,directed
М.В.Ломоносов,И.С.Горлицкий,1,directed
М.В.Ломоносов,С.П.Крашенинников,1,directed
М.В.Ломоносов,И.К.Голеневский,1,directed
М.В.Ломоносов,Г.Ф.Дандоло,1,directed
М.В.Ломоносов,П.Н.Крекшин,1,directed
М.В.Ломоносов,И.В.Шишкин,1,directed
М.В.Ломоносов,ЕкатеринаII,1,directed
М.В.Ломоносов,Г.Р.Державин,1,directed
М.В.Ломоносов,Н.Н.Поповский,1,directed
М.В.Ломоносов,И.П.Елагин,1,directed
М.В.Ломоносов,Н.М.Карамзин,1,directed
М.В.Ломоносов,Г.А.Полетика,1,directed
М.В.Ломоносов,О.П.Козодавлев,1,directed
И.Е.Глебовский,С.А.Порошин,1,directed
П.М.Алединский,А.Н.Радищев,1,directed
И.Я.Соколов,В.И.Лукин,1,directed
И.Я.Соколов,Б.Е.Ельчанинов,1,directed
И.Я.Соколов,В.М.Черников,1,directed
И.Я.Соколов,М.Д.Чулков,1,directed
И.Я.Соколов,И.И.Мелиссино,1,directed
И.Я.Соколов,М.И.Веревкин,1,directed
И.И.Бахтин,М.В.Ломоносов,1,directed
И.И.Бахтин,Г.Р.Державин,1,directed
И.И.Бахтин,Н.С.Смирнов,1,directed
И.И.Бахтин,А.Н.Радищев,1,directed
Е.Булгарис,А.Н.Радищев,1,directed
Е.Булгарис,Д.С.Семенов-Руднев,1,directed
Е.Булгарис,ЕкатеринаII,1,directed
Е.Булгарис,Г.В.Козицкий,1,directed
Е.Булгарис,И.И.Мартынов,1,directed
Е.Булгарис,В.Г.Рубан,1,directed
Е.Булгарис,М.Н.Муравьев,1,directed
Ф.И.Сапожников,И.И.Шувалов,1,directed
Ф.И.Сапожников,Ф.Н.Голицын,1,directed
С.П.Салтыков,ЕкатеринаII,1,directed
С.П.Салтыков,Г.Р.Державин,1,directed
С.П.Салтыков,И.П.Степанов,1,directed
А.А.Константинов,ЕкатеринаII,1,directed
А.А.Константинов,М.В.Ломоносов,1,directed
И.А.Клементьевский,Н.И.Новиков,1,directed
И.А.Клементьевский,ЕкатеринаII,1,directed
Е.Б.Сырейщиков,И.И.Мелиссино,1,directed
Е.Б.Сырейщиков,Ф.И.Янковичдемириево,1,directed
Е.Б.Сырейщиков,М.Г.Гаврилов,1,directed
А.П.Вязьмин,Я.И.Булгаков,1,directed
А.П.Вязьмин,И.И.Лепехин,1,directed
Б.К.Бланк,П.И.Голенищев-Кутузов,1,directed
Б.К.Бланк,П.И.Макаров,1,directed
И.А.Вельяшев-Волынцев,ЕкатеринаII,1,directed
И.Е.Срезневский,ЕкатеринаII,1,directed
И.Е.Срезневский,И.С.Рижский,1,directed
А.П.Сумароков,Я.Б.Княжнин,1,directed
А.П.Сумароков,ЕкатеринаII,1,directed
А.П.Сумароков,В.К.Тредиаковский,1,directed
А.П.Сумароков,А.Д.Кантемир,1,directed
А.П.Сумароков,П.Буслаев,1,directed
А.П.Сумароков,М.В.Ломоносов,1,directed
А.П.Сумароков,И.И.Мелиссино,1,directed
А.П.Сумароков,И.В.Шишкин,1,directed
А.П.Сумароков,П.С.Свистунов,1,directed
А.П.Сумароков,И.П.Елагин,1,directed
А.П.Сумароков,А.В.Олсуфьев,1,directed
А.П.Сумароков,Г.Н.Теплов,1,directed
А.П.Сумароков,Н.Н.Поповский,1,directed
А.П.Сумароков,Г.В.Козицкий,1,directed
А.П.Сумароков,И.А.Дмитревский,1,directed
А.П.Сумароков,Г.А.Полетика,1,directed
А.П.Сумароков,Н.Н.Мотонис,1,directed
А.П.Сумароков,А.О.Аблесимов,1,directed
А.П.Сумароков,Г.Р.Державин,1,directed
А.П.Сумароков,Е.В.Хераскова,1,directed
А.П.Сумароков,С.А.Порошин,1,directed
А.П.Сумароков,Н.И.Панин,1,directed
А.П.Сумароков,В.И.Лукин,1,directed
А.П.Сумароков,Ф.А.Эмин,1,directed
А.П.Сумароков,П.С.Потемкин,1,directed
А.П.Сумароков,Ф.А.Козловский,1,directed
А.П.Сумароков,М.А.Пушкин,1,directed
В.Свистуновский,М.В.Ломоносов,1,directed
В.Свистуновский,ЕкатеринаII,1,directed
П.А.Словцов,П.Петров,1,directed
П.А.Словцов,Д.И.Фонвизин,1,directed
П.А.Словцов,М.М.Щербатов,1,directed
В.А.Трубецкая,Н.Н.Трубецкой,1,directed
В.А.Трубецкая,И.М.Долгоруков,1,directed
В.А.Трубецкая,П.А.Пельский,1,directed
П.Х.Безак,Х.Х.Безак,1,directed
Г.И.Гагарин,И.П.Тургенев,1,directed
Г.И.Гагарин,П.Г.Гагарин,1,directed
А.И.Татаринов,Н.М.Карамзин,1,directed
А.Н.Фрязиновский,И.И.Шувалов,1,directed
А.Н.Фрязиновский,М.М.Херасков,1,directed
А.Н.Фрязиновский,Н.П.Николев,1,directed
И.И.Татищев,Е.А.Болховитинов,1,directed
А.М.Вындомский,И.И.Дмитриев,1,directed
М.И.Багрянский,А.А.Барсов,1,directed
М.И.Багрянский,Н.Н.Трубецкой,1,directed
М.И.Багрянский,И.П.Тургенев,1,directed
М.И.Багрянский,П.Г.Левшин,1,directed
П.Г.Гагарин,Г.П.Гагарин,1,directed
П.Г.Гагарин,П.С.Гагарин,1,directed
П.Г.Гагарин,Г.И.Гагарин,1,directed
С.С.Бобров,Н.И.Новиков,1,directed
С.С.Бобров,М.М.Херасков,1,directed
С.С.Бобров,А.С.Волков,1,directed
Д.В.Волков,А.П.Сумароков,1,directed
Д.В.Волков,Д.И.Фонвизин,1,directed
Д.В.Волков,Н.И.Новиков,1,directed
Н.Хрущев,М.М.Херасков,1,directed
Е.Н.Каржавин,Ф.В.Каржавин,1,directed
Е.Н.Каржавин,А.Д.Кантемир,1,directed
Е.Н.Каржавин,Д.И.Фонвизин,1,directed
Е.Н.Каржавин,Ф.А.Эмин,1,directed
Е.Н.Каржавин,Ип.Ф.Богданович,1,directed
А.П.Голицын,Е.А.Болховитинов,1,directed
И.И.Хемницер,Н.А.Львов,1,directed
И.И.Хемницер,Д.И.Фонвизин,1,directed
И.И.Хемницер,М.Н.Муравьев,1,directed
И.И.Хемницер,А.С.Хвостов,1,directed
И.И.Хемницер,Н.П.Николев,1,directed
И.И.Хемницер,А.П.Сумароков,1,directed
А.Горка,Е.Прокопович,1,directed
А.Горка,Ф.Кролик,1,directed
Н.И.Панин,А.П.Сумароков,1,directed
Н.И.Панин,Ип.Ф.Богданович,1,directed
Н.И.Панин,Д.И.Фонвизин,1,directed
Н.И.Панин,И.И.Дмитриев,1,directed
Н.П.Николев,В.И.Майков,1,directed
Н.П.Николев,А.П.Сумароков,1,directed
Н.П.Николев,Ф.Г.Карин,1,directed
Н.П.Николев,А.С.Хвостов,1,directed
Н.П.Николев,М.Н.Муравьев,1,directed
Н.П.Николев,И.А.Дмитревский,1,directed
Н.П.Николев,А.А.Палицын,1,directed
Н.П.Николев,И.И.Дмитриев,1,directed
Н.П.Николев,Ю.А.Нелединский-Мелецкий,1,directed
Н.П.Николев,М.М.Херасков,1,directed
В.М.Черников,Д.И.Фонвизин,1,directed
В.М.Черников,Я.Б.Княжнин,1,directed
В.М.Черников,И.Я.Соколов,1,directed
В.М.Черников,М.Д.Чулков,1,directed
В.П.Колычев,А.П.Сумароков,1,directed
В.П.Колычев,М.М.Херасков,1,directed
В.П.Колычев,В.И.Майков,1,directed
С.В.Савицкий,И.И.Шувалов,1,directed
И.Калиновский,М.М.Херасков,1,directed
В.В.Тузов,М.Д.Чулков,1,directed
В.В.Тузов,Н.И.Новиков,1,directed
А.М.Грибовский,Н.И.Новиков,1,directed
А.М.Грибовский,П.И.Сумароков,1,directed
Н.И.Даниловский,П.И.Фонвизин,1,directed
Н.И.Даниловский,Н.И.Новиков,1,directed
А.Д.Копьев,И.И.Дмитриев,1,directed
А.Д.Копьев,Д.И.Фонвизин,1,directed
А.Д.Копьев,Ю.А.Нелединский-Мелецкий,1,directed
А.Д.Копьев,М.М.Херасков,1,directed
А.А.Волков,Н.И.Новиков,1,directed
П.П.Шафиров,М.П.Шафиров,1,directed
П.П.Шафиров,Е.Прокопович,1,directed
М.Г.Спиридов,М.М.Щербатов,1,directed
Л.И.Сичкарев,И.И.Сичкарев,1,directed
Л.И.Сичкарев,Н.И.Новиков,1,directed
Л.И.Сичкарев,К.А.Кондратович,1,directed
Л.И.Сичкарев,Е.Булгарис,1,directed
М.Соколов,П.Г.Левшин,1,directed
М.Соколов,Е.Прокопович,1,directed
